year,station_name_jp,jma_station_code,wmo_station_id,event,date
1995,豊岡,747,47747,full_bloom,1995-04-10
1995,舞鶴,750,47750,full_bloom,1995-04-12
1995,浜田,755,47755,full_bloom,1995-04-10
1995,京都,759,47759,full_bloom,1995-04-06
1995,彦根,761,47761,full_bloom,1995-04-10
1995,下関,762,47762,full_bloom,1995-04-10
1995,広島,765,47765,full_bloom,1995-04-08
1995,岡山,768,47768,full_bloom,1995-04-08
1995,神戸,770,47770,full_bloom,1995-04-10
1995,大阪,772,47772,full_bloom,1995-04-07
1995,洲本,776,47776,full_bloom,1995-04-11
1995,和歌山,777,47777,full_bloom,1995-04-07
1995,潮岬,778,47778,full_bloom,1995-04-09
1995,奈良,780,47780,full_bloom,1995-04-08
1995,厳原,800,47800,full_bloom,1995-04-10
1995,福岡,807,47807,full_bloom,1995-04-08
1995,佐賀,813,47813,full_bloom,1995-04-08
1995,大分,815,47815,full_bloom,1995-04-07
1995,長崎,817,47817,full_bloom,1995-04-10
1995,熊本,819,47819,full_bloom,1995-04-08
1995,延岡,822,47822,full_bloom,None
1995,鹿児島,827,47827,full_bloom,1995-04-10
1995,宮崎,830,47830,full_bloom,1995-04-10
1995,屋久島,836,47836,full_bloom,None
1995,種子島,837,47837,full_bloom,None
1995,福江,843,47843,full_bloom,1995-04-12
1995,松山,887,47887,full_bloom,1995-04-08
1995,高松,891,47891,full_bloom,1995-04-08
1995,宇和島,892,47892,full_bloom,1995-04-07
1995,高知,893,47893,full_bloom,1995-04-07
1995,徳島,895,47895,full_bloom,1995-04-07
1995,名瀬,909,47909,full_bloom,1995-02-11
1995,与那国島,912,47912,full_bloom,1995-03-02
1995,西表島,917,47917,full_bloom,1995-02-20
1995,石垣島,918,47918,full_bloom,1995-02-19
1995,宮古島,927,47927,full_bloom,1995-02-18
1995,久米島,929,47929,full_bloom,1995-02-06
1995,那覇,936,47936,full_bloom,1995-02-18
1995,名護,940,47940,full_bloom,1995-02-03
1995,南大東島,945,47945,full_bloom,1995-02-10
1996,稚内,401,47401,full_bloom,1996-05-25
1996,留萌,406,47406,full_bloom,1996-05-22
1996,旭川,407,47407,full_bloom,1996-05-13
1996,網走,409,47409,full_bloom,1996-05-27
1996,札幌,412,47412,full_bloom,1996-05-12
1996,岩見沢,413,47413,full_bloom,1996-05-09
1996,帯広,417,47417,full_bloom,1996-05-13
1996,釧路,418,47418,full_bloom,1996-05-31
1996,根室,420,47420,full_bloom,1996-05-31
1996,室蘭,423,47423,full_bloom,1996-05-20
1996,浦河,426,47426,full_bloom,1996-05-17
1996,江差,428,47428,full_bloom,1996-05-09
1996,函館,430,47430,full_bloom,1996-05-11
1996,倶知安,433,47433,full_bloom,1996-05-23
1996,紋別,435,47435,full_bloom,1996-05-29
1996,広尾,440,47440,full_bloom,1996-05-20
1996,新庄,520,47520,full_bloom,1996-04-30
1996,青森,575,47575,full_bloom,1996-05-03
1996,八戸,581,47581,full_bloom,1996-05-02
1996,秋田,582,47582,full_bloom,1996-04-30
1996,盛岡,584,47584,full_bloom,1996-05-01
1996,宮古,585,47585,full_bloom,1996-04-28
1996,酒田,587,47587,full_bloom,1996-04-25
1996,山形,588,47588,full_bloom,1996-04-25
1996,仙台,590,47590,full_bloom,1996-04-24
1996,福島,595,47595,full_bloom,1996-04-23
1996,白河,597,47597,full_bloom,1996-04-26
1996,小名浜,598,47598,full_bloom,1996-04-15
1996,輪島,600,47600,full_bloom,1996-04-22
1996,相川,602,47602,full_bloom,1996-04-26
1996,新潟,604,47604,full_bloom,1996-04-22
1996,金沢,605,47605,full_bloom,1996-04-17
1996,富山,607,47607,full_bloom,1996-04-17
1996,長野,610,47610,full_bloom,1996-04-26
1996,高田,612,47612,full_bloom,1996-04-19
1996,宇都宮,615,47615,full_bloom,1996-04-15
1996,福井,616,47616,full_bloom,1996-04-14
1996,高山,617,47617,full_bloom,1996-04-30
1996,松本,618,47618,full_bloom,1996-04-25
1996,前橋,624,47624,full_bloom,1996-04-10
1996,熊谷,626,47626,full_bloom,1996-04-09
1996,水戸,629,47629,full_bloom,1996-04-14
1996,敦賀,631,47631,full_bloom,1996-04-14
1996,岐阜,632,47632,full_bloom,1996-04-08
1996,名古屋,636,47636,full_bloom,1996-04-06
1996,飯田,637,47637,full_bloom,1996-04-18
1996,甲府,638,47638,full_bloom,1996-04-08
1996,銚子,648,47648,full_bloom,1996-04-08
1996,津,651,47651,full_bloom,1996-04-11
1996,浜松,654,47654,full_bloom,1996-04-04
1996,静岡,656,47656,full_bloom,1996-04-02
1996,東京,662,47662,full_bloom,1996-04-07
1996,尾鷲,663,47663,full_bloom,1996-04-03
1996,横浜,670,47670,full_bloom,1996-04-04
1996,館山,672,47672,full_bloom,1996-04-05
1996,大島,675,47675,full_bloom,1996-04-06
1996,三宅島,677,47677,full_bloom,1996-04-05
1996,八丈島,678,47678,full_bloom,1996-03-29
1996,西郷,740,47740,full_bloom,1996-04-19
1996,松江,741,47741,full_bloom,1996-04-14
1996,米子,744,47744,full_bloom,1996-04-11
1996,鳥取,746,47746,full_bloom,1996-04-14
1996,豊岡,747,47747,full_bloom,1996-04-15
1996,舞鶴,750,47750,full_bloom,1996-04-15
1996,浜田,755,47755,full_bloom,1996-04-07
1996,京都,759,47759,full_bloom,1996-04-09
1996,彦根,761,47761,full_bloom,1996-04-17
1996,下関,762,47762,full_bloom,1996-04-07
1996,広島,765,47765,full_bloom,1996-04-08
1996,岡山,768,47768,full_bloom,1996-04-10
1996,神戸,770,47770,full_bloom,1996-04-08
1996,大阪,772,47772,full_bloom,1996-04-09
1996,洲本,776,47776,full_bloom,1996-04-10
1996,和歌山,777,47777,full_bloom,1996-04-08
1996,潮岬,778,47778,full_bloom,1996-04-01
1996,奈良,780,47780,full_bloom,1996-04-08
1996,厳原,800,47800,full_bloom,1996-04-07
1996,福岡,807,47807,full_bloom,1996-04-01
1996,佐賀,813,47813,full_bloom,1996-04-05
1996,大分,815,47815,full_bloom,1996-04-07
1996,長崎,817,47817,full_bloom,1996-04-06
1996,熊本,819,47819,full_bloom,1996-03-31
1996,延岡,822,47822,full_bloom,None
1996,鹿児島,827,47827,full_bloom,1996-03-31
1996,宮崎,830,47830,full_bloom,1996-04-03
1996,屋久島,836,47836,full_bloom,None
1996,種子島,837,47837,full_bloom,1996-03-28
1996,福江,843,47843,full_bloom,1996-04-05
1996,松山,887,47887,full_bloom,1996-04-08
1996,高松,891,47891,full_bloom,1996-04-10
1996,宇和島,892,47892,full_bloom,1996-04-01
1996,高知,893,47893,full_bloom,1996-04-02
1996,徳島,895,47895,full_bloom,1996-04-06
1996,名瀬,909,47909,full_bloom,1996-01-22
1996,与那国島,912,47912,full_bloom,1996-02-17
1996,西表島,917,47917,full_bloom,1996-01-28
1996,石垣島,918,47918,full_bloom,1996-01-23
1996,宮古島,927,47927,full_bloom,1996-01-25
1996,久米島,929,47929,full_bloom,1996-01-28
1996,那覇,936,47936,full_bloom,1996-02-02
1996,名護,940,47940,full_bloom,1996-01-24
1996,南大東島,945,47945,full_bloom,1996-02-03
1997,稚内,401,47401,full_bloom,1997-05-22
1997,留萌,406,47406,full_bloom,1997-05-14
1997,旭川,407,47407,full_bloom,1997-05-07
1997,網走,409,47409,full_bloom,1997-05-15
1997,札幌,412,47412,full_bloom,1997-05-05
1997,岩見沢,413,47413,full_bloom,1997-05-05
1997,帯広,417,47417,full_bloom,1997-05-03
1997,釧路,418,47418,full_bloom,1997-05-22
1997,根室,420,47420,full_bloom,1997-05-23
1997,室蘭,423,47423,full_bloom,1997-05-06
1997,浦河,426,47426,full_bloom,1997-05-09
1997,江差,428,47428,full_bloom,1997-05-03
1997,函館,430,47430,full_bloom,1997-05-01
1997,倶知安,433,47433,full_bloom,1997-05-13
1997,紋別,435,47435,full_bloom,1997-05-13
1997,広尾,440,47440,full_bloom,1997-05-04
1997,新庄,520,47520,full_bloom,1997-04-28
1997,青森,575,47575,full_bloom,1997-04-27
1997,八戸,581,47581,full_bloom,1997-04-28
1997,秋田,582,47582,full_bloom,1997-04-22
1997,盛岡,584,47584,full_bloom,1997-04-28
1997,宮古,585,47585,full_bloom,1997-04-26
1997,酒田,587,47587,full_bloom,1997-04-18
1997,山形,588,47588,full_bloom,1997-04-19
1997,仙台,590,47590,full_bloom,1997-04-11
1997,福島,595,47595,full_bloom,1997-04-10
1997,白河,597,47597,full_bloom,1997-04-14
1997,小名浜,598,47598,full_bloom,1997-04-08
1997,輪島,600,47600,full_bloom,1997-04-11
1997,相川,602,47602,full_bloom,1997-04-17
1997,新潟,604,47604,full_bloom,1997-04-11
1997,金沢,605,47605,full_bloom,1997-04-08
1997,富山,607,47607,full_bloom,1997-04-07
1997,長野,610,47610,full_bloom,1997-04-16
1997,高田,612,47612,full_bloom,1997-04-10
1997,宇都宮,615,47615,full_bloom,1997-04-04
1997,福井,616,47616,full_bloom,1997-04-04
1997,高山,617,47617,full_bloom,1997-04-20
1997,松本,618,47618,full_bloom,1997-04-10
1997,前橋,624,47624,full_bloom,1997-04-03
1997,熊谷,626,47626,full_bloom,1997-04-04
1997,水戸,629,47629,full_bloom,1997-04-02
1997,敦賀,631,47631,full_bloom,1997-04-04
1997,岐阜,632,47632,full_bloom,1997-03-30
1997,名古屋,636,47636,full_bloom,1997-03-30
1997,飯田,637,47637,full_bloom,1997-04-06
1997,甲府,638,47638,full_bloom,1997-03-30
1997,銚子,648,47648,full_bloom,1997-04-06
1997,津,651,47651,full_bloom,1997-04-04
1997,浜松,654,47654,full_bloom,1997-04-01
1997,静岡,656,47656,full_bloom,1997-03-30
1997,東京,662,47662,full_bloom,1997-03-30
1997,尾鷲,663,47663,full_bloom,1997-04-04
1997,横浜,670,47670,full_bloom,1997-03-31
1997,館山,672,47672,full_bloom,1997-04-07
1997,大島,675,47675,full_bloom,1997-04-01
1997,三宅島,677,47677,full_bloom,1997-03-31
1997,八丈島,678,47678,full_bloom,1997-04-05
1997,西郷,740,47740,full_bloom,1997-04-08
1997,松江,741,47741,full_bloom,1997-04-04
1997,米子,744,47744,full_bloom,1997-04-04
1997,鳥取,746,47746,full_bloom,1997-04-04
1997,豊岡,747,47747,full_bloom,1997-04-09
1997,舞鶴,750,47750,full_bloom,1997-04-08
1997,浜田,755,47755,full_bloom,1997-04-07
1997,京都,759,47759,full_bloom,1997-04-04
1997,彦根,761,47761,full_bloom,1997-04-06
1997,下関,762,47762,full_bloom,1997-04-01
1997,広島,765,47765,full_bloom,1997-04-01
1997,岡山,768,47768,full_bloom,1997-04-04
1997,神戸,770,47770,full_bloom,1997-04-02
1997,大阪,772,47772,full_bloom,1997-04-04
1997,洲本,776,47776,full_bloom,1997-04-06
1997,和歌山,777,47777,full_bloom,1997-04-01
1997,潮岬,778,47778,full_bloom,1997-04-07
1997,奈良,780,47780,full_bloom,1997-04-03
1997,厳原,800,47800,full_bloom,1997-03-28
1997,福岡,807,47807,full_bloom,1997-03-28
1997,佐賀,813,47813,full_bloom,1997-03-31
1997,大分,815,47815,full_bloom,1997-04-01
1997,長崎,817,47817,full_bloom,1997-03-29
1997,熊本,819,47819,full_bloom,1997-03-27
1997,延岡,822,47822,full_bloom,None
1997,鹿児島,827,47827,full_bloom,1997-03-30
1997,宮崎,830,47830,full_bloom,1997-03-31
1997,屋久島,836,47836,full_bloom,None
1997,種子島,837,47837,full_bloom,1997-03-30
1997,福江,843,47843,full_bloom,1997-03-30
1997,松山,887,47887,full_bloom,1997-04-01
1997,高松,891,47891,full_bloom,1997-04-04
1997,宇和島,892,47892,full_bloom,1997-03-29
1997,高知,893,47893,full_bloom,1997-03-26
1997,徳島,895,47895,full_bloom,1997-04-02
1997,名瀬,909,47909,full_bloom,1997-01-27
1997,与那国島,912,47912,full_bloom,1997-02-12
1997,西表島,917,47917,full_bloom,1997-02-04
1997,石垣島,918,47918,full_bloom,1997-02-06
1997,宮古島,927,47927,full_bloom,1997-01-27
1997,久米島,929,47929,full_bloom,1997-02-01
1997,那覇,936,47936,full_bloom,1997-02-01
1997,名護,940,47940,full_bloom,1997-01-29
1997,南大東島,945,47945,full_bloom,1997-02-20
1998,稚内,401,47401,full_bloom,1998-05-14
1998,留萌,406,47406,full_bloom,1998-05-03
1998,旭川,407,47407,full_bloom,1998-04-25
1998,網走,409,47409,full_bloom,1998-05-01
1998,札幌,412,47412,full_bloom,1998-04-26
1998,岩見沢,413,47413,full_bloom,1998-04-27
1998,帯広,417,47417,full_bloom,1998-04-26
1998,釧路,418,47418,full_bloom,1998-05-18
1998,根室,420,47420,full_bloom,1998-05-17
1998,室蘭,423,47423,full_bloom,1998-05-03
1998,浦河,426,47426,full_bloom,1998-05-07
1998,江差,428,47428,full_bloom,1998-04-24
1998,函館,430,47430,full_bloom,1998-04-24
1998,倶知安,433,47433,full_bloom,1998-05-04
1998,紋別,435,47435,full_bloom,1998-05-01
1998,広尾,440,47440,full_bloom,1998-04-30
1998,新庄,520,47520,full_bloom,None
1998,青森,575,47575,full_bloom,1998-04-20
1998,八戸,581,47581,full_bloom,1998-04-19
1998,秋田,582,47582,full_bloom,1998-04-16
1998,盛岡,584,47584,full_bloom,1998-04-16
1998,宮古,585,47585,full_bloom,1998-04-19
1998,酒田,587,47587,full_bloom,1998-04-13
1998,山形,588,47588,full_bloom,1998-04-13
1998,仙台,590,47590,full_bloom,1998-04-11
1998,福島,595,47595,full_bloom,1998-04-10
1998,白河,597,47597,full_bloom,None
1998,小名浜,598,47598,full_bloom,1998-04-11
1998,輪島,600,47600,full_bloom,1998-04-09
1998,相川,602,47602,full_bloom,1998-04-12
1998,新潟,604,47604,full_bloom,1998-04-10
1998,金沢,605,47605,full_bloom,1998-04-07
1998,富山,607,47607,full_bloom,1998-04-05
1998,長野,610,47610,full_bloom,1998-04-13
1998,高田,612,47612,full_bloom,1998-04-08
1998,宇都宮,615,47615,full_bloom,1998-04-06
1998,福井,616,47616,full_bloom,1998-04-04
1998,高山,617,47617,full_bloom,1998-04-13
1998,松本,618,47618,full_bloom,1998-04-11
1998,前橋,624,47624,full_bloom,1998-04-01
1998,熊谷,626,47626,full_bloom,1998-04-07
1998,水戸,629,47629,full_bloom,1998-04-08
1998,敦賀,631,47631,full_bloom,1998-04-04
1998,岐阜,632,47632,full_bloom,1998-03-31
1998,名古屋,636,47636,full_bloom,1998-03-30
1998,飯田,637,47637,full_bloom,1998-04-05
1998,甲府,638,47638,full_bloom,1998-03-30
1998,銚子,648,47648,full_bloom,1998-04-09
1998,津,651,47651,full_bloom,1998-03-31
1998,浜松,654,47654,full_bloom,1998-04-03
1998,静岡,656,47656,full_bloom,1998-03-31
1998,東京,662,47662,full_bloom,1998-03-31
1998,尾鷲,663,47663,full_bloom,1998-03-31
1998,横浜,670,47670,full_bloom,1998-04-04
1998,館山,672,47672,full_bloom,1998-04-06
1998,大島,675,47675,full_bloom,1998-03-31
1998,三宅島,677,47677,full_bloom,1998-04-06
1998,八丈島,678,47678,full_bloom,1998-04-10
1998,西郷,740,47740,full_bloom,1998-04-05
1998,松江,741,47741,full_bloom,1998-04-04
1998,米子,744,47744,full_bloom,1998-03-31
1998,鳥取,746,47746,full_bloom,1998-03-31
1998,豊岡,747,47747,full_bloom,1998-04-03
1998,舞鶴,750,47750,full_bloom,1998-03-31
1998,浜田,755,47755,full_bloom,1998-03-30
1998,京都,759,47759,full_bloom,1998-04-01
1998,彦根,761,47761,full_bloom,1998-04-05
1998,下関,762,47762,full_bloom,1998-04-05
1998,広島,765,47765,full_bloom,1998-03-29
1998,岡山,768,47768,full_bloom,1998-04-01
1998,神戸,770,47770,full_bloom,1998-03-31
1998,大阪,772,47772,full_bloom,1998-04-03
1998,洲本,776,47776,full_bloom,1998-03-30
1998,和歌山,777,47777,full_bloom,1998-04-04
1998,潮岬,778,47778,full_bloom,1998-04-03
1998,奈良,780,47780,full_bloom,1998-03-31
1998,厳原,800,47800,full_bloom,1998-04-02
1998,福岡,807,47807,full_bloom,1998-04-03
1998,佐賀,813,47813,full_bloom,1998-03-31
1998,大分,815,47815,full_bloom,1998-04-02
1998,長崎,817,47817,full_bloom,1998-04-04
1998,熊本,819,47819,full_bloom,1998-04-01
1998,延岡,822,47822,full_bloom,None
1998,鹿児島,827,47827,full_bloom,1998-04-09
1998,宮崎,830,47830,full_bloom,1998-04-01
1998,屋久島,836,47836,full_bloom,None
1998,種子島,837,47837,full_bloom,None
1998,福江,843,47843,full_bloom,1998-04-03
1998,松山,887,47887,full_bloom,1998-04-05
1998,高松,891,47891,full_bloom,1998-04-02
1998,宇和島,892,47892,full_bloom,1998-04-03
1998,高知,893,47893,full_bloom,1998-03-31
1998,徳島,895,47895,full_bloom,1998-04-03
1998,名瀬,909,47909,full_bloom,1998-01-27
1998,与那国島,912,47912,full_bloom,1998-03-01
1998,西表島,917,47917,full_bloom,1998-02-15
1998,石垣島,918,47918,full_bloom,1998-03-01
1998,宮古島,927,47927,full_bloom,1998-02-01
1998,久米島,929,47929,full_bloom,1998-02-09
1998,那覇,936,47936,full_bloom,1998-01-28
1998,名護,940,47940,full_bloom,1998-02-12
1998,南大東島,945,47945,full_bloom,None
1999,稚内,401,47401,full_bloom,1999-05-18
1999,留萌,406,47406,full_bloom,1999-05-19
1999,旭川,407,47407,full_bloom,1999-05-08
1999,網走,409,47409,full_bloom,1999-05-13
1999,札幌,412,47412,full_bloom,1999-05-08
1999,岩見沢,413,47413,full_bloom,1999-05-07
1999,帯広,417,47417,full_bloom,1999-05-07
1999,釧路,418,47418,full_bloom,1999-05-21
1999,根室,420,47420,full_bloom,1999-05-22
1999,室蘭,423,47423,full_bloom,1999-05-13
1999,浦河,426,47426,full_bloom,1999-05-06
1999,江差,428,47428,full_bloom,1999-05-02
1999,函館,430,47430,full_bloom,1999-05-02
1999,倶知安,433,47433,full_bloom,1999-05-14
1999,紋別,435,47435,full_bloom,1999-05-18
1999,広尾,440,47440,full_bloom,None
1999,新庄,520,47520,full_bloom,None
1999,青森,575,47575,full_bloom,1999-04-30
1999,八戸,581,47581,full_bloom,1999-04-27
1999,秋田,582,47582,full_bloom,1999-04-20
1999,盛岡,584,47584,full_bloom,1999-04-23
1999,宮古,585,47585,full_bloom,1999-04-20
1999,酒田,587,47587,full_bloom,1999-04-18
1999,山形,588,47588,full_bloom,1999-04-18
1999,仙台,590,47590,full_bloom,1999-04-13
1999,福島,595,47595,full_bloom,1999-04-11
1999,白河,597,47597,full_bloom,None
1999,小名浜,598,47598,full_bloom,1999-04-09
1999,輪島,600,47600,full_bloom,1999-04-12
1999,相川,602,47602,full_bloom,1999-04-16
1999,新潟,604,47604,full_bloom,1999-04-12
1999,金沢,605,47605,full_bloom,1999-04-07
1999,富山,607,47607,full_bloom,1999-04-06
1999,長野,610,47610,full_bloom,1999-04-13
1999,高田,612,47612,full_bloom,1999-04-11
1999,宇都宮,615,47615,full_bloom,1999-04-05
1999,福井,616,47616,full_bloom,1999-04-02
1999,高山,617,47617,full_bloom,1999-04-17
1999,松本,618,47618,full_bloom,1999-04-12
1999,前橋,624,47624,full_bloom,1999-04-04
1999,熊谷,626,47626,full_bloom,1999-04-05
1999,水戸,629,47629,full_bloom,1999-04-05
1999,敦賀,631,47631,full_bloom,1999-04-01
1999,岐阜,632,47632,full_bloom,1999-04-01
1999,名古屋,636,47636,full_bloom,1999-04-01
1999,飯田,637,47637,full_bloom,1999-04-08
1999,甲府,638,47638,full_bloom,1999-03-28
1999,銚子,648,47648,full_bloom,1999-04-03
1999,津,651,47651,full_bloom,1999-04-03
1999,浜松,654,47654,full_bloom,1999-04-01
1999,静岡,656,47656,full_bloom,1999-04-01
1999,東京,662,47662,full_bloom,1999-04-02
1999,尾鷲,663,47663,full_bloom,1999-04-01
1999,横浜,670,47670,full_bloom,1999-04-02
1999,館山,672,47672,full_bloom,1999-04-10
1999,大島,675,47675,full_bloom,1999-04-02
1999,三宅島,677,47677,full_bloom,1999-03-28
1999,八丈島,678,47678,full_bloom,1999-04-06
1999,西郷,740,47740,full_bloom,1999-04-09
1999,松江,741,47741,full_bloom,1999-04-06
1999,米子,744,47744,full_bloom,1999-04-03
1999,鳥取,746,47746,full_bloom,1999-04-01
1999,豊岡,747,47747,full_bloom,1999-04-06
1999,舞鶴,750,47750,full_bloom,1999-04-04
1999,浜田,755,47755,full_bloom,1999-04-03
1999,京都,759,47759,full_bloom,1999-04-02
1999,彦根,761,47761,full_bloom,1999-04-08
1999,下関,762,47762,full_bloom,1999-04-06
1999,広島,765,47765,full_bloom,1999-04-04
1999,岡山,768,47768,full_bloom,1999-04-03
1999,神戸,770,47770,full_bloom,1999-04-02
1999,大阪,772,47772,full_bloom,1999-03-29
1999,洲本,776,47776,full_bloom,1999-04-06
1999,和歌山,777,47777,full_bloom,1999-04-02
1999,潮岬,778,47778,full_bloom,1999-04-07
1999,奈良,780,47780,full_bloom,1999-04-02
1999,厳原,800,47800,full_bloom,1999-04-03
1999,福岡,807,47807,full_bloom,1999-04-01
1999,佐賀,813,47813,full_bloom,1999-04-01
1999,大分,815,47815,full_bloom,1999-04-08
1999,長崎,817,47817,full_bloom,1999-04-04
1999,熊本,819,47819,full_bloom,1999-04-03
1999,延岡,822,47822,full_bloom,None
1999,鹿児島,827,47827,full_bloom,1999-04-06
1999,宮崎,830,47830,full_bloom,1999-04-05
1999,屋久島,836,47836,full_bloom,None
1999,種子島,837,47837,full_bloom,None
1999,福江,843,47843,full_bloom,1999-04-05
1999,松山,887,47887,full_bloom,1999-04-02
1999,高松,891,47891,full_bloom,1999-04-04
1999,宇和島,892,47892,full_bloom,1999-04-01
1999,高知,893,47893,full_bloom,1999-04-01
1999,徳島,895,47895,full_bloom,1999-04-02
1999,名瀬,909,47909,full_bloom,1999-02-04
1999,与那国島,912,47912,full_bloom,1999-03-03
1999,西表島,917,47917,full_bloom,1999-03-03
1999,石垣島,918,47918,full_bloom,1999-02-24
1999,宮古島,927,47927,full_bloom,1999-02-19
1999,久米島,929,47929,full_bloom,1999-02-08
1999,那覇,936,47936,full_bloom,1999-02-15
1999,名護,940,47940,full_bloom,1999-02-01
1999,南大東島,945,47945,full_bloom,1999-02-12
2000,稚内,401,47401,full_bloom,2000-05-21
2000,留萌,406,47406,full_bloom,2000-05-17
2000,旭川,407,47407,full_bloom,2000-05-11
2000,網走,409,47409,full_bloom,2000-05-21
2000,札幌,412,47412,full_bloom,2000-05-11
2000,岩見沢,413,47413,full_bloom,2000-05-10
2000,帯広,417,47417,full_bloom,2000-05-12
2000,釧路,418,47418,full_bloom,2000-05-21
2000,根室,420,47420,full_bloom,2000-05-26
2000,室蘭,423,47423,full_bloom,2000-05-17
2000,浦河,426,47426,full_bloom,2000-05-11
2000,江差,428,47428,full_bloom,2000-05-07
2000,函館,430,47430,full_bloom,2000-05-08
2000,倶知安,433,47433,full_bloom,2000-05-15
2000,紋別,435,47435,full_bloom,2000-05-26
2000,広尾,440,47440,full_bloom,None
2000,新庄,520,47520,full_bloom,None
2000,青森,575,47575,full_bloom,2000-05-03
2000,八戸,581,47581,full_bloom,2000-04-30
2000,秋田,582,47582,full_bloom,2000-04-25
2000,盛岡,584,47584,full_bloom,2000-04-29
2000,宮古,585,47585,full_bloom,2000-04-27
2000,酒田,587,47587,full_bloom,2000-04-22
2000,山形,588,47588,full_bloom,2000-04-24
2000,仙台,590,47590,full_bloom,2000-04-18
2000,福島,595,47595,full_bloom,2000-04-17
2000,白河,597,47597,full_bloom,None
2000,小名浜,598,47598,full_bloom,2000-04-12
2000,輪島,600,47600,full_bloom,2000-04-17
2000,相川,602,47602,full_bloom,2000-04-21
2000,新潟,604,47604,full_bloom,2000-04-18
2000,金沢,605,47605,full_bloom,2000-04-12
2000,富山,607,47607,full_bloom,2000-04-14
2000,長野,610,47610,full_bloom,2000-04-22
2000,高田,612,47612,full_bloom,2000-04-14
2000,宇都宮,615,47615,full_bloom,2000-04-12
2000,福井,616,47616,full_bloom,2000-04-13
2000,高山,617,47617,full_bloom,2000-04-24
2000,松本,618,47618,full_bloom,2000-04-18
2000,前橋,624,47624,full_bloom,2000-04-10
2000,熊谷,626,47626,full_bloom,2000-04-08
2000,水戸,629,47629,full_bloom,2000-04-08
2000,敦賀,631,47631,full_bloom,2000-04-12
2000,岐阜,632,47632,full_bloom,2000-04-10
2000,名古屋,636,47636,full_bloom,2000-04-08
2000,飯田,637,47637,full_bloom,2000-04-16
2000,甲府,638,47638,full_bloom,2000-04-07
2000,銚子,648,47648,full_bloom,2000-04-11
2000,津,651,47651,full_bloom,2000-04-09
2000,浜松,654,47654,full_bloom,2000-04-09
2000,静岡,656,47656,full_bloom,2000-04-06
2000,東京,662,47662,full_bloom,2000-04-06
2000,尾鷲,663,47663,full_bloom,2000-04-07
2000,横浜,670,47670,full_bloom,2000-04-07
2000,館山,672,47672,full_bloom,2000-04-10
2000,大島,675,47675,full_bloom,2000-04-09
2000,三宅島,677,47677,full_bloom,2000-04-08
2000,八丈島,678,47678,full_bloom,2000-04-13
2000,西郷,740,47740,full_bloom,2000-04-12
2000,松江,741,47741,full_bloom,2000-04-08
2000,米子,744,47744,full_bloom,2000-04-08
2000,鳥取,746,47746,full_bloom,2000-04-09
2000,豊岡,747,47747,full_bloom,2000-04-12
2000,舞鶴,750,47750,full_bloom,2000-04-12
2000,浜田,755,47755,full_bloom,2000-04-04
2000,京都,759,47759,full_bloom,2000-04-10
2000,彦根,761,47761,full_bloom,2000-04-14
2000,下関,762,47762,full_bloom,2000-04-05
2000,広島,765,47765,full_bloom,2000-04-04
2000,岡山,768,47768,full_bloom,2000-04-08
2000,神戸,770,47770,full_bloom,2000-04-08
2000,大阪,772,47772,full_bloom,2000-04-08
2000,洲本,776,47776,full_bloom,2000-04-09
2000,和歌山,777,47777,full_bloom,2000-04-06
2000,潮岬,778,47778,full_bloom,2000-04-09
2000,奈良,780,47780,full_bloom,2000-04-10
2000,厳原,800,47800,full_bloom,2000-04-02
2000,福岡,807,47807,full_bloom,2000-04-02
2000,佐賀,813,47813,full_bloom,2000-04-03
2000,大分,815,47815,full_bloom,2000-04-03
2000,長崎,817,47817,full_bloom,2000-04-02
2000,熊本,819,47819,full_bloom,2000-04-03
2000,延岡,822,47822,full_bloom,None
2000,鹿児島,827,47827,full_bloom,2000-04-06
2000,宮崎,830,47830,full_bloom,2000-04-05
2000,屋久島,836,47836,full_bloom,None
2000,種子島,837,47837,full_bloom,2000-04-12
2000,福江,843,47843,full_bloom,2000-04-03
2000,松山,887,47887,full_bloom,2000-04-04
2000,高松,891,47891,full_bloom,2000-04-06
2000,宇和島,892,47892,full_bloom,2000-04-04
2000,高知,893,47893,full_bloom,2000-04-03
2000,徳島,895,47895,full_bloom,2000-04-07
2000,名瀬,909,47909,full_bloom,2000-01-31
2000,与那国島,912,47912,full_bloom,2000-02-06
2000,西表島,917,47917,full_bloom,2000-02-08
2000,石垣島,918,47918,full_bloom,2000-02-03
2000,宮古島,927,47927,full_bloom,2000-01-23
2000,久米島,929,47929,full_bloom,2000-01-24
2000,那覇,936,47936,full_bloom,2000-02-03
2000,名護,940,47940,full_bloom,2000-01-26
2000,南大東島,945,47945,full_bloom,2000-01-27
2001,稚内,401,47401,full_bloom,2001-05-19
2001,留萌,406,47406,full_bloom,2001-05-14
2001,旭川,407,47407,full_bloom,2001-05-07
2001,網走,409,47409,full_bloom,2001-05-13
2001,札幌,412,47412,full_bloom,2001-05-05
2001,岩見沢,413,47413,full_bloom,2001-05-07
2001,帯広,417,47417,full_bloom,2001-05-01
2001,釧路,418,47418,full_bloom,2001-05-21
2001,根室,420,47420,full_bloom,2001-05-24
2001,室蘭,423,47423,full_bloom,2001-05-14
2001,浦河,426,47426,full_bloom,2001-05-13
2001,江差,428,47428,full_bloom,2001-05-04
2001,函館,430,47430,full_bloom,2001-05-03
