year,date,day_of_year,month,day,event,station_name_jp,station_name_en,station_name_ja,jma_station_code,wmo_station_id,country_area,latitude_deg,longitude_deg
1962,1962-04-09,99,4,9,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1963,1963-04-06,96,4,6,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1964,1964-04-06,97,4,6,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1965,1965-04-12,102,4,12,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1966,1966-04-01,91,4,1,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1967,1967-04-02,92,4,2,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1968,1968-04-04,95,4,4,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1969,1969-04-08,98,4,8,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1970,1970-04-13,103,4,13,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1971,1971-04-05,95,4,5,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1972,1972-03-31,91,3,31,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1973,1973-04-05,95,4,5,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1974,1974-04-10,100,4,10,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1975,1975-04-09,99,4,9,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1976,1976-04-05,96,4,5,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1977,1977-04-05,95,4,5,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1978,1978-04-11,101,4,11,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1979,1979-03-29,88,3,29,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1980,1980-04-09,100,4,9,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1981,1981-04-08,98,4,8,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1982,1982-04-01,91,4,1,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1983,1983-04-07,97,4,7,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1984,1984-04-20,111,4,20,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1985,1985-04-07,97,4,7,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1986,1986-04-10,100,4,10,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1987,1987-03-28,87,3,28,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1988,1988-04-06,97,4,6,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1989,1989-03-27,86,3,27,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1990,1990-03-25,84,3,25,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1991,1991-04-05,95,4,5,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1992,1992-03-31,91,3,31,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1993,1993-04-02,92,4,2,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1994,1994-04-05,95,4,5,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1995,1995-04-05,95,4,5,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1996,1996-04-07,98,4,7,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1997,1997-03-29,88,3,29,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1998,1998-03-31,90,3,31,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1999,1999-03-29,88,3,29,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
2000,2000-04-03,94,4,3,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
2001,2001-03-30,89,3,30,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
2002,2002-03-20,79,3,20,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
2003,2003-04-01,91,4,1,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
2004,2004-03-27,87,3,27,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
2005,2005-04-06,96,4,6,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
2006,2006-03-30,89,3,30,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
2007,2007-03-24,83,3,24,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
2008,2008-03-27,87,3,27,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
2009,2009-03-27,86,3,27,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
2010,2010-04-02,92,4,2,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
2011,2011-04-06,96,4,6,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
2012,2012-04-06,97,4,6,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
2013,2013-03-21,80,3,21,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
2014,2014-03-29,88,3,29,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
2015,2015-03-30,89,3,30,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
2016,2016-03-28,88,3,28,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
2017,2017-04-03,93,4,3,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
2018,2018-03-25,84,3,25,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
2019,2019-03-27,86,3,27,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
2020,2020-03-21,81,3,21,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
2021,2021-03-20,79,3,20,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
2022,2022-03-30,89,3,30,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
2023,2023-03-20,79,3,20,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
2024,2024-03-31,91,3,31,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
2025,2025-03-27,86,3,27,flowering,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1953,1953-04-09,99,4,9,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1954,1954-04-06,96,4,6,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1955,1955-04-08,98,4,8,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1956,1956-04-15,106,4,15,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1957,1957-04-14,104,4,14,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1958,1958-04-11,101,4,11,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1959,1959-04-06,96,4,6,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1960,1960-04-10,101,4,10,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1961,1961-04-10,100,4,10,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1962,1962-04-15,105,4,15,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1963,1963-04-13,103,4,13,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1964,1964-04-11,102,4,11,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1965,1965-04-16,106,4,16,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1966,1966-04-08,98,4,8,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1967,1967-04-07,97,4,7,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1968,1968-04-10,101,4,10,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1969,1969-04-13,103,4,13,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1970,1970-04-21,111,4,21,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1971,1971-04-12,102,4,12,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1972,1972-04-05,96,4,5,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1973,1973-04-08,98,4,8,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1974,1974-04-14,104,4,14,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1975,1975-04-12,102,4,12,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1976,1976-04-13,104,4,13,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1977,1977-04-11,101,4,11,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1978,1978-04-16,106,4,16,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1979,1979-04-06,96,4,6,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1980,1980-04-14,105,4,14,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1981,1981-04-15,105,4,15,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1982,1982-04-08,98,4,8,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1983,1983-04-14,104,4,14,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1984,1984-04-27,118,4,27,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1985,1985-04-14,104,4,14,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1986,1986-04-16,106,4,16,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1987,1987-04-05,95,4,5,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1988,1988-04-14,105,4,14,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1989,1989-04-03,93,4,3,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1990,1990-03-30,89,3,30,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1991,1991-04-10,100,4,10,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1992,1992-04-06,97,4,6,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1993,1993-04-14,104,4,14,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1994,1994-04-07,97,4,7,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1995,1995-04-11,101,4,11,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1996,1996-04-14,105,4,14,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1997,1997-04-02,92,4,2,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1998,1998-04-08,98,4,8,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1999,1999-04-05,95,4,5,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
2000,2000-04-08,99,4,8,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
2001,2001-04-05,95,4,5,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
2002,2002-03-28,87,3,28,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
2003,2003-04-09,99,4,9,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
2004,2004-03-31,91,3,31,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
2005,2005-04-09,99,4,9,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
2006,2006-04-04,94,4,4,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
2007,2007-04-02,92,4,2,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
2008,2008-04-03,94,4,3,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
2009,2009-04-08,98,4,8,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
2010,2010-04-07,97,4,7,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
2011,2011-04-12,102,4,12,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
2012,2012-04-12,103,4,12,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
2013,2013-04-01,91,4,1,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
2014,2014-04-02,92,4,2,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
2015,2015-04-04,94,4,4,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
2016,2016-04-06,97,4,6,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
2017,2017-04-10,100,4,10,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
2018,2018-03-28,87,3,28,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
2019,2019-04-05,95,4,5,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
2020,2020-03-31,91,3,31,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
2021,2021-03-30,89,3,30,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
2022,2022-04-06,96,4,6,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
2023,2023-03-27,86,3,27,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
2024,2024-04-08,99,4,8,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
2025,2025-04-08,98,4,8,full_bloom,水戸,MITO,水戸,629,47629,JAPAN,36.38111111111111,140.46805555555557
1953,1953-05-08,128,5,8,flowering,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1954,1954-05-01,121,5,1,flowering,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1955,1955-05-03,123,5,3,flowering,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1956,1956-05-03,124,5,3,flowering,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1957,1957-05-04,124,5,4,flowering,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1958,1958-05-05,125,5,5,flowering,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1959,1959-04-27,117,4,27,flowering,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1960,1960-05-02,123,5,2,flowering,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1961,1961-04-28,118,4,28,flowering,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1962,1962-04-29,119,4,29,flowering,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1963,1963-04-27,117,4,27,flowering,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1964,1964-05-05,126,5,5,flowering,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1965,1965-05-13,133,5,13,flowering,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1966,1966-05-04,124,5,4,flowering,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1967,1967-05-01,121,5,1,flowering,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1968,1968-04-27,118,4,27,flowering,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1969,1969-05-05,125,5,5,flowering,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1970,1970-05-07,127,5,7,flowering,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1971,1971-05-10,130,5,10,flowering,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1972,1972-04-29,120,4,29,flowering,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1973,1973-05-01,121,5,1,flowering,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1974,1974-05-10,130,5,10,flowering,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1975,1975-04-30,120,4,30,flowering,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1976,1976-05-05,126,5,5,flowering,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1977,1977-05-08,128,5,8,flowering,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1978,1978-05-08,128,5,8,flowering,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1979,1979-05-04,124,5,4,flowering,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1980,1980-05-12,133,5,12,flowering,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1981,1981-05-03,123,5,3,flowering,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1982,1982-05-02,122,5,2,flowering,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1983,1983-04-26,116,4,26,flowering,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1984,1984-05-19,140,5,19,flowering,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1985,1985-05-04,124,5,4,flowering,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1986,1986-05-06,126,5,6,flowering,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1987,1987-05-05,125,5,5,flowering,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1988,1988-05-04,125,5,4,flowering,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1989,1989-04-23,113,4,23,flowering,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1990,1990-04-23,113,4,23,flowering,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1991,1991-04-30,120,4,30,flowering,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1992,1992-04-28,119,4,28,flowering,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1993,1993-05-01,121,5,1,flowering,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1995,1995-04-29,119,4,29,flowering,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1996,1996-05-05,126,5,5,flowering,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1997,1997-04-30,120,4,30,flowering,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1998,1998-04-22,112,4,22,flowering,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1999,1999-04-28,118,4,28,flowering,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
2000,2000-05-05,126,5,5,flowering,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
2001,2001-04-29,119,4,29,flowering,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
2002,2002-04-18,108,4,18,flowering,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
2003,2003-04-29,119,4,29,flowering,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
2004,2004-04-29,120,4,29,flowering,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
2005,2005-05-03,123,5,3,flowering,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
2006,2006-05-07,127,5,7,flowering,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
2007,2007-05-01,121,5,1,flowering,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1953,1953-05-15,135,5,15,full_bloom,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1954,1954-05-08,128,5,8,full_bloom,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1955,1955-05-08,128,5,8,full_bloom,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1956,1956-05-09,130,5,9,full_bloom,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1957,1957-05-09,129,5,9,full_bloom,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1958,1958-05-11,131,5,11,full_bloom,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1959,1959-05-06,126,5,6,full_bloom,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1960,1960-05-09,130,5,9,full_bloom,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1961,1961-05-04,124,5,4,full_bloom,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1962,1962-05-04,124,5,4,full_bloom,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1963,1963-05-06,126,5,6,full_bloom,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1964,1964-05-08,129,5,8,full_bloom,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1965,1965-05-20,140,5,20,full_bloom,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1966,1966-05-09,129,5,9,full_bloom,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1967,1967-05-07,127,5,7,full_bloom,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1968,1968-05-05,126,5,5,full_bloom,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1969,1969-05-12,132,5,12,full_bloom,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1970,1970-05-09,129,5,9,full_bloom,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1971,1971-05-16,136,5,16,full_bloom,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1972,1972-05-04,125,5,4,full_bloom,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1973,1973-05-06,126,5,6,full_bloom,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1974,1974-05-14,134,5,14,full_bloom,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1975,1975-05-05,125,5,5,full_bloom,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1976,1976-05-09,130,5,9,full_bloom,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1977,1977-05-14,134,5,14,full_bloom,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1978,1978-05-12,132,5,12,full_bloom,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1979,1979-05-08,128,5,8,full_bloom,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1980,1980-05-16,137,5,16,full_bloom,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1981,1981-05-08,128,5,8,full_bloom,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1982,1982-05-06,126,5,6,full_bloom,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1983,1983-04-27,117,4,27,full_bloom,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1984,1984-05-21,142,5,21,full_bloom,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1985,1985-05-08,128,5,8,full_bloom,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1986,1986-05-08,128,5,8,full_bloom,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1987,1987-05-09,129,5,9,full_bloom,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1988,1988-05-07,128,5,7,full_bloom,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1989,1989-04-27,117,4,27,full_bloom,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1990,1990-04-26,116,4,26,full_bloom,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1991,1991-05-05,125,5,5,full_bloom,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1992,1992-05-02,123,5,2,full_bloom,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
1993,1993-05-05,125,5,5,full_bloom,江差,ESASHI,江差,428,47428,JAPAN,41.86722222222223,140.1238888888889
